time,x,y,yaw,v,w,left_rpm,right_rpm,ref_x,ref_y,ref_yaw,ref_v,ref_w,ref_left_rpm,ref_right_rpm
192.57,1.18375,-2.76177,1823.25,0.471988,0.15708,8.88998,9.98953,1.17846,-2.75885,1823.13,0.471239,0.15708,8.875,9.97456
192.58,1.18808,-2.75991,1823.34,0.471988,0.15708,8.88998,9.98953,1.18279,-2.75699,1823.22,0.471239,0.15708,8.875,9.97456
192.59,1.19242,-2.75804,1823.43,0.471988,0.15708,8.88998,9.98953,1.18712,-2.75513,1823.31,0.471239,0.15708,8.875,9.97456
192.6,1.19675,-2.75616,1823.52,0.471988,0.15708,8.88998,9.98953,1.19144,-2.75326,1823.4,0.471239,0.15708,8.875,9.97456
192.61,1.20108,-2.75428,1823.61,0.471988,0.15708,8.88998,9.98953,1.19577,-2.75139,1823.49,0.471239,0.15708,8.875,9.97456
192.62,1.2054,-2.75239,1823.7,0.471988,0.15708,8.88998,9.98953,1.20009,-2.74951,1823.58,0.471239,0.15708,8.875,9.97456
192.63,1.20972,-2.75049,1823.79,0.471988,0.15708,8.88998,9.98953,1.2044,-2.74762,1823.67,0.471239,0.15708,8.875,9.97456
192.64,1.21404,-2.74859,1823.88,0.471988,0.15708,8.88998,9.98953,1.20872,-2.74572,1823.76,0.471239,0.15708,8.875,9.97456
192.65,1.21836,-2.74668,1823.97,0.471988,0.15708,8.88998,9.98953,1.21303,-2.74382,1823.85,0.471239,0.15708,8.875,9.97456
192.66,1.22267,-2.74476,1824.06,0.471988,0.15708,8.88998,9.98953,1.21734,-2.74191,1823.94,0.471239,0.15708,8.875,9.97456
192.67,1.22698,-2.74284,1824.15,0.471988,0.15708,8.88998,9.98953,1.22164,-2.74,1824.03,0.471239,0.15708,8.875,9.97456
192.68,1.23129,-2.7409,1824.24,0.471988,0.15708,8.88998,9.98953,1.22595,-2.73807,1824.12,0.471239,0.15708,8.875,9.97456
192.69,1.23559,-2.73897,1824.33,0.471988,0.15708,8.88998,9.98953,1.23025,-2.73615,1824.21,0.471239,0.15708,8.875,9.97456
192.7,1.23989,-2.73702,1824.42,0.471988,0.15708,8.88998,9.98953,1.23454,-2.73421,1824.3,0.471239,0.15708,8.875,9.97456
192.71,1.24419,-2.73507,1824.51,0.471988,0.15708,8.88998,9.98953,1.23884,-2.73227,1824.39,0.471239,0.15708,8.875,9.97456
192.72,1.24849,-2.73311,1824.6,0.471988,0.15708,8.88998,9.98953,1.24313,-2.73032,1824.48,0.471239,0.15708,8.875,9.97456
192.73,1.25278,-2.73115,1824.69,0.471988,0.15708,8.88998,9.98953,1.24741,-2.72836,1824.57,0.471239,0.15708,8.875,9.97456
192.74,1.25707,-2.72918,1824.78,0.471988,0.15708,8.88998,9.98953,1.2517,-2.7264,1824.66,0.471239,0.15708,8.875,9.97456
192.75,1.26135,-2.7272,1824.87,0.471988,0.15708,8.88998,9.98953,1.25598,-2.72443,1824.75,0.471239,0.15708,8.875,9.97456
192.76,1.26563,-2.72522,1824.96,0.471988,0.15708,8.88998,9.98953,1.26026,-2.72245,1824.84,0.471239,0.15708,8.875,9.97456
192.77,1.26991,-2.72322,1825.05,0.471988,0.15708,8.88998,9.98953,1.26453,-2.72047,1824.93,0.471239,0.15708,8.875,9.97456
192.78,1.27419,-2.72123,1825.14,0.471988,0.15708,8.88998,9.98953,1.2688,-2.71848,1825.02,0.471239,0.15708,8.875,9.97456
192.79,1.27846,-2.71922,1825.23,0.471988,0.15708,8.88998,9.98953,1.27307,-2.71648,1825.11,0.471239,0.15708,8.875,9.97456
192.8,1.28273,-2.71721,1825.32,0.471988,0.15708,8.88998,9.98953,1.27734,-2.71448,1825.2,0.471239,0.15708,8.875,9.97456
192.81,1.287,-2.71519,1825.41,0.471988,0.15708,8.88998,9.98953,1.2816,-2.71247,1825.29,0.471239,0.15708,8.875,9.97456
192.82,1.29126,-2.71317,1825.5,0.471988,0.15708,8.88998,9.98953,1.28586,-2.71045,1825.38,0.471239,0.15708,8.875,9.97456
192.83,1.29552,-2.71113,1825.59,0.471988,0.15708,8.88998,9.98953,1.29012,-2.70843,1825.47,0.471239,0.15708,8.875,9.97456
192.84,1.29978,-2.7091,1825.68,0.471988,0.15708,8.88998,9.98953,1.29437,-2.7064,1825.56,0.471239,0.15708,8.875,9.97456
192.85,1.30403,-2.70705,1825.77,0.471988,0.15708,8.88998,9.98953,1.29862,-2.70437,1825.65,0.471239,0.15708,8.875,9.97456
192.86,1.30828,-2.705,1825.86,0.471988,0.15708,8.88998,9.98953,1.30286,-2.70232,1825.74,0.471239,0.15708,8.875,9.97456
192.87,1.31253,-2.70294,1825.95,0.471988,0.15708,8.88998,9.98953,1.30711,-2.70027,1825.83,0.471239,0.15708,8.875,9.97456
192.88,1.31678,-2.70088,1826.04,0.471988,0.15708,8.88998,9.98953,1.31135,-2.69822,1825.92,0.471239,0.15708,8.875,9.97456
192.89,1.32102,-2.6988,1826.13,0.471988,0.15708,8.88998,9.98953,1.31558,-2.69615,1826.01,0.471239,0.15708,8.875,9.97456
192.9,1.32525,-2.69673,1826.22,0.471988,0.15708,8.88998,9.98953,1.31982,-2.69408,1826.1,0.471239,0.15708,8.875,9.97456
192.91,1.32949,-2.69464,1826.31,0.471988,0.15708,8.88998,9.98953,1.32405,-2.69201,1826.19,0.471239,0.15708,8.875,9.97456
192.92,1.33372,-2.69255,1826.4,0.471988,0.15708,8.88998,9.98953,1.32827,-2.68992,1826.28,0.471239,0.15708,8.875,9.97456
192.93,1.33795,-2.69045,1826.49,0.471988,0.15708,8.88998,9.98953,1.3325,-2.68783,1826.37,0.471239,0.15708,8.875,9.97456
192.94,1.34217,-2.68835,1826.58,0.471988,0.15708,8.88998,9.98953,1.33672,-2.68574,1826.46,0.471239,0.15708,8.875,9.97456
192.95,1.34639,-2.68623,1826.67,0.471988,0.15708,8.88998,9.98953,1.34094,-2.68363,1826.55,0.471239,0.15708,8.875,9.97456
192.96,1.35061,-2.68412,1826.76,0.471988,0.15708,8.88998,9.98953,1.34515,-2.68152,1826.64,0.471239,0.15708,8.875,9.97456
192.97,1.35483,-2.68199,1826.85,0.471988,0.15708,8.88998,9.98953,1.34936,-2.67941,1826.73,0.471239,0.15708,8.875,9.97456
192.98,1.35904,-2.67986,1826.94,0.471988,0.15708,8.88998,9.98953,1.35357,-2.67729,1826.82,0.471239,0.15708,8.875,9.97456
192.99,1.36324,-2.67772,1827.03,0.471988,0.15708,8.88998,9.98953,1.35777,-2.67516,1826.91,0.471239,0.15708,8.875,9.97456
193,1.36745,-2.67558,1827.12,0.471988,0.15708,8.88998,9.98953,1.36197,-2.67302,1827,0.471239,0.15708,8.875,9.97456
193.01,1.37165,-2.67343,1827.21,0.471988,0.15708,8.88998,9.98953,1.36617,-2.67088,1827.09,0.471239,0.15708,8.875,9.97456
193.02,1.37585,-2.67127,1827.3,0.471988,0.15708,8.88998,9.98953,1.37036,-2.66873,1827.18,0.471239,0.15708,8.875,9.97456
193.03,1.38004,-2.6691,1827.39,0.471988,0.15708,8.88998,9.98953,1.37455,-2.66657,1827.27,0.471239,0.15708,8.875,9.97456
193.04,1.38423,-2.66693,1827.48,0.471988,0.15708,8.88998,9.98953,1.37874,-2.66441,1827.36,0.471239,0.15708,8.875,9.97456
193.05,1.38842,-2.66476,1827.57,0.471988,0.15708,8.88998,9.98953,1.38292,-2.66224,1827.45,0.471239,0.15708,8.875,9.97456
193.06,1.3926,-2.66257,1827.66,0.471988,0.15708,8.88998,9.98953,1.3871,-2.66006,1827.54,0.471239,0.15708,8.875,9.97456
193.07,1.39678,-2.66038,1827.75,0.471988,0.15708,8.88998,9.98953,1.39128,-2.65788,1827.63,0.471239,0.15708,8.875,9.97456
193.08,1.40096,-2.65818,1827.84,0.471988,0.15708,8.88998,9.98953,1.39545,-2.65569,1827.72,0.471239,0.15708,8.875,9.97456
193.09,1.40514,-2.65598,1827.93,0.471988,0.15708,8.88998,9.98953,1.39962,-2.6535,1827.81,0.471239,0.15708,8.875,9.97456
193.1,1.40931,-2.65377,1828.02,0.471988,0.15708,8.88998,9.98953,1.40379,-2.6513,1827.9,0.471239,0.15708,8.875,9.97456
193.11,1.41347,-2.65155,1828.11,0.471988,0.15708,8.88998,9.98953,1.40795,-2.64909,1827.99,0.471239,0.15708,8.875,9.97456
193.12,1.41764,-2.64933,1828.2,0.471988,0.15708,8.88998,9.98953,1.41211,-2.64687,1828.08,0.471239,0.15708,8.875,9.97456
193.13,1.4218,-2.6471,1828.29,0.471988,0.15708,8.88998,9.98953,1.41627,-2.64465,1828.17,0.471239,0.15708,8.875,9.97456
193.14,1.42595,-2.64486,1828.38,0.471988,0.15708,8.88998,9.98953,1.42042,-2.64242,1828.26,0.471239,0.15708,8.875,9.97456
193.15,1.43011,-2.64262,1828.47,0.471988,0.15708,8.88998,9.98953,1.42457,-2.64019,1828.35,0.471239,0.15708,8.875,9.97456
193.16,1.43425,-2.64037,1828.56,0.471988,0.15708,8.88998,9.98953,1.42871,-2.63795,1828.44,0.471239,0.15708,8.875,9.97456
193.17,1.4384,-2.63811,1828.65,0.471988,0.15708,8.88998,9.98953,1.43286,-2.6357,1828.53,0.471239,0.15708,8.875,9.97456
193.18,1.44254,-2.63585,1828.74,0.471988,0.15708,8.88998,9.98953,1.43699,-2.63345,1828.62,0.471239,0.15708,8.875,9.97456
193.19,1.44668,-2.63358,1828.83,0.471988,0.15708,8.88998,9.98953,1.44113,-2.63119,1828.71,0.471239,0.15708,8.875,9.97456
193.2,1.45082,-2.6313,1828.92,0.471988,0.15708,8.88998,9.98953,1.44526,-2.62892,1828.8,0.471239,0.15708,8.875,9.97456
193.21,1.45495,-2.62902,1829.01,0.471988,0.15708,8.88998,9.98953,1.44939,-2.62665,1828.89,0.471239,0.15708,8.875,9.97456
193.22,1.45908,-2.62673,1829.1,0.471988,0.15708,8.88998,9.98953,1.45351,-2.62437,1828.98,0.471239,0.15708,8.875,9.97456
193.23,1.4632,-2.62444,1829.19,0.471988,0.15708,8.88998,9.98953,1.45763,-2.62208,1829.07,0.471239,0.15708,8.875,9.97456
193.24,1.46732,-2.62214,1829.28,0.471988,0.15708,8.88998,9.98953,1.46175,-2.61979,1829.16,0.471239,0.15708,8.875,9.97456
193.25,1.47144,-2.61983,1829.37,0.471988,0.15708,8.88998,9.98953,1.46586,-2.61749,1829.25,0.471239,0.15708,8.875,9.97456
193.26,1.47555,-2.61751,1829.46,0.471988,0.15708,8.88998,9.98953,1.46997,-2.61518,1829.34,0.471239,0.15708,8.875,9.97456
193.27,1.47966,-2.61519,1829.55,0.471988,0.15708,8.88998,9.98953,1.47408,-2.61287,1829.43,0.471239,0.15708,8.875,9.97456
193.28,1.48377,-2.61287,1829.64,0.471988,0.15708,8.88998,9.98953,1.47818,-2.61055,1829.52,0.471239,0.15708,8.875,9.97456
193.29,1.48787,-2.61053,1829.73,0.471988,0.15708,8.88998,9.98953,1.48228,-2.60823,1829.61,0.471239,0.15708,8.875,9.97456
193.3,1.49197,-2.60819,1829.82,0.471988,0.15708,8.88998,9.98953,1.48638,-2.60589,1829.7,0.471239,0.15708,8.875,9.97456
193.31,1.49606,-2.60584,1829.91,0.471988,0.15708,8.88998,9.98953,1.49047,-2.60356,1829.79,0.471239,0.15708,8.875,9.97456
193.32,1.50015,-2.60349,1830,0.471988,0.15708,8.88998,9.98953,1.49456,-2.60121,1829.88,0.471239,0.15708,8.875,9.97456
193.33,1.50424,-2.60113,1830.09,0.471988,0.15708,8.88998,9.98953,1.49864,-2.59886,1829.97,0.471239,0.15708,8.875,9.97456
193.34,1.50833,-2.59877,1830.18,0.471988,0.15708,8.88998,9.98953,1.50272,-2.5965,1830.06,0.471239,0.15708,8.875,9.97456
193.35,1.51241,-2.59639,1830.27,0.471988,0.15708,8.88998,9.98953,1.5068,-2.59414,1830.15,0.471239,0.15708,8.875,9.97456
193.36,1.51648,-2.59401,1830.36,0.471988,0.15708,8.88998,9.98953,1.51087,-2.59177,1830.24,0.471239,0.15708,8.875,9.97456
193.37,1.52056,-2.59163,1830.45,0.471988,0.15708,8.88998,9.98953,1.51494,-2.58939,1830.33,0.471239,0.15708,8.875,9.97456
193.38,1.52462,-2.58924,1830.54,0.471988,0.15708,8.88998,9.98953,1.519,-2.58701,1830.42,0.471239,0.15708,8.875,9.97456
193.39,1.52869,-2.58684,1830.63,0.471988,0.15708,8.88998,9.98953,1.52307,-2.58462,1830.51,0.471239,0.15708,8.875,9.97456
193.4,1.53275,-2.58444,1830.72,0.471988,0.15708,8.88998,9.98953,1.52712,-2.58223,1830.6,0.471239,0.15708,8.875,9.97456
193.41,1.53681,-2.58202,1830.81,0.471988,0.15708,8.88998,9.98953,1.53118,-2.57982,1830.69,0.471239,0.15708,8.875,9.97456
193.42,1.54086,-2.57961,1830.9,0.471988,0.15708,8.88998,9.98953,1.53523,-2.57742,1830.78,0.471239,0.15708,8.875,9.97456
193.43,1.54491,-2.57718,1830.99,0.471988,0.15708,8.88998,9.98953,1.53928,-2.575,1830.87,0.471239,0.15708,8.875,9.97456
193.44,1.54896,-2.57475,1831.08,0.471988,0.15708,8.88998,9.98953,1.54332,-2.57258,1830.96,0.471239,0.15708,8.875,9.97456
193.45,1.553,-2.57232,1831.17,0.471988,0.15708,8.88998,9.98953,1.54736,-2.57015,1831.05,0.471239,0.15708,8.875,9.97456
193.46,1.55704,-2.56987,1831.26,0.471988,0.15708,8.88998,9.98953,1.55139,-2.56772,1831.14,0.471239,0.15708,8.875,9.97456
193.47,1.56108,-2.56743,1831.35,0.471988,0.15708,8.88998,9.98953,1.55542,-2.56528,1831.23,0.471239,0.15708,8.875,9.97456
193.48,1.56511,-2.56497,1831.44,0.471988,0.15708,8.88998,9.98953,1.55945,-2.56283,1831.32,0.471239,0.15708,8.875,9.97456
193.49,1.56913,-2.56251,1831.53,0.471988,0.15708,8.88998,9.98953,1.56348,-2.56038,1831.41,0.471239,0.15708,8.875,9.97456
193.5,1.57316,-2.56004,1831.62,0.471988,0.15708,8.88998,9.98953,1.5675,-2.55792,1831.5,0.471239,0.15708,8.875,9.97456
193.51,1.57718,-2.55757,1831.71,0.471988,0.15708,8.88998,9.98953,1.57151,-2.55546,1831.59,0.471239,0.15708,8.875,9.97456
193.52,1.58119,-2.55509,1831.8,0.471988,0.15708,8.88998,9.98953,1.57552,-2.55298,1831.68,0.471239,0.15708,8.875,9.97456
193.53,1.5852,-2.5526,1831.89,0.471988,0.15708,8.88998,9.98953,1.57953,-2.55051,1831.77,0.471239,0.15708,8.875,9.97456
193.54,1.58921,-2.55011,1831.98,0.471988,0.15708,8.88998,9.98953,1.58354,-2.54802,1831.86,0.471239,0.15708,8.875,9.97456
193.55,1.59321,-2.54761,1832.07,0.471988,0.15708,8.88998,9.98953,1.58754,-2.54553,1831.95,0.471239,0.15708,8.875,9.97456
193.56,1.59721,-2.5451,1832.16,0.471988,0.15708,8.88998,9.98953,1.59153,-2.54303,1832.04,0.471239,0.15708,8.875,9.97456
193.57,1.60121,-2.54259,1832.25,0.471988,0.15708,8.88998,9.98953,1.59553,-2.54053,1832.13,0.471239,0.15708,8.875,9.97456
193.58,1.6052,-2.54007,1832.34,0.471988,0.15708,8.88998,9.98953,1.59951,-2.53802,1832.22,0.471239,0.15708,8.875,9.97456
193.59,1.60919,-2.53755,1832.43,0.471988,0.15708,8.88998,9.98953,1.6035,-2.53551,1832.31,0.471239,0.15708,8.875,9.97456
193.6,1.61317,-2.53501,1832.52,0.471988,0.15708,8.88998,9.98953,1.60748,-2.53298,1832.4,0.471239,0.15708,8.875,9.97456
193.61,1.61715,-2.53248,1832.61,0.471988,0.15708,8.88998,9.98953,1.61146,-2.53046,1832.49,0.471239,0.15708,8.875,9.97456
193.62,1.62113,-2.52993,1832.7,0.471988,0.15708,8.88998,9.98953,1.61543,-2.52792,1832.58,0.471239,0.15708,8.875,9.97456
193.63,1.6251,-2.52738,1832.79,0.471988,0.15708,8.88998,9.98953,1.6194,-2.52538,1832.67,0.471239,0.15708,8.875,9.97456
193.64,1.62907,-2.52483,1832.88,0.471988,0.15708,8.88998,9.98953,1.62336,-2.52283,1832.76,0.471239,0.15708,8.875,9.97456
193.65,1.63303,-2.52227,1832.97,0.471988,0.15708,8.88998,9.98953,1.62732,-2.52028,1832.85,0.471239,0.15708,8.875,9.97456
193.66,1.63699,-2.5197,1833.06,0.471988,0.15708,8.88998,9.98953,1.63128,-2.51772,1832.94,0.471239,0.15708,8.875,9.97456
193.67,1.64095,-2.51712,1833.15,0.471988,0.15708,8.88998,9.98953,1.63523,-2.51516,1833.03,0.471239,0.15708,8.875,9.97456
193.68,1.6449,-2.51454,1833.24,0.471988,0.15708,8.88998,9.98953,1.63918,-2.51258,1833.12,0.471239,0.15708,8.875,9.97456
193.69,1.64885,-2.51196,1833.33,0.471988,0.15708,8.88998,9.98953,1.64313,-2.51001,1833.21,0.471239,0.15708,8.875,9.97456
193.7,1.65279,-2.50936,1833.42,0.471988,0.15708,8.88998,9.98953,1.64707,-2.50742,1833.3,0.471239,0.15708,8.875,9.97456
193.71,1.65673,-2.50676,1833.51,0.471988,0.15708,8.88998,9.98953,1.65101,-2.50483,1833.39,0.471239,0.15708,8.875,9.97456
193.72,1.66067,-2.50416,1833.6,0.471988,0.15708,8.88998,9.98953,1.65494,-2.50224,1833.48,0.471239,0.15708,8.875,9.97456
193.73,1.6646,-2.50155,1833.69,0.471988,0.15708,8.88998,9.98953,1.65887,-2.49963,1833.57,0.471239,0.15708,8.875,9.97456
193.74,1.66853,-2.49893,1833.78,0.471988,0.15708,8.88998,9.98953,1.66279,-2.49702,1833.66,0.471239,0.15708,8.875,9.97456
193.75,1.67245,-2.49631,1833.87,0.471988,0.15708,8.88998,9.98953,1.66671,-2.49441,1833.75,0.471239,0.15708,8.875,9.97456
193.76,1.67637,-2.49368,1833.96,0.471988,0.15708,8.88998,9.98953,1.67063,-2.49179,1833.84,0.471239,0.15708,8.875,9.97456
193.77,1.68028,-2.49104,1834.05,0.471988,0.15708,8.88998,9.98953,1.67454,-2.48916,1833.93,0.471239,0.15708,8.875,9.97456
193.78,1.6842,-2.4884,1834.14,0.471988,0.15708,8.88998,9.98953,1.67845,-2.48653,1834.02,0.471239,0.15708,8.875,9.97456
193.79,1.6881,-2.48575,1834.23,0.471988,0.15708,8.88998,9.98953,1.68235,-2.48389,1834.11,0.471239,0.15708,8.875,9.97456
193.8,1.692,-2.48309,1834.32,0.471988,0.15708,8.88998,9.98953,1.68625,-2.48124,1834.2,0.471239,0.15708,8.875,9.97456
193.81,1.6959,-2.48043,1834.41,0.471988,0.15708,8.88998,9.98953,1.69015,-2.47859,1834.29,0.471239,0.15708,8.875,9.97456
193.82,1.6998,-2.47777,1834.5,0.471988,0.15708,8.88998,9.98953,1.69404,-2.47593,1834.38,0.471239,0.15708,8.875,9.97456
193.83,1.70369,-2.47509,1834.59,0.471988,0.15708,8.88998,9.98953,1.69792,-2.47327,1834.47,0.471239,0.15708,8.875,9.97456
193.84,1.70757,-2.47241,1834.68,0.471988,0.15708,8.88998,9.98953,1.70181,-2.4706,1834.56,0.471239,0.15708,8.875,9.97456
193.85,1.71145,-2.46973,1834.77,0.471988,0.15708,8.88998,9.98953,1.70569,-2.46792,1834.65,0.471239,0.15708,8.875,9.97456
193.86,1.71533,-2.46704,1834.86,0.471988,0.15708,8.88998,9.98953,1.70956,-2.46524,1834.74,0.471239,0.15708,8.875,9.97456
193.87,1.7192,-2.46434,1834.95,0.471988,0.15708,8.88998,9.98953,1.71343,-2.46255,1834.83,0.471239,0.15708,8.875,9.97456
193.88,1.72307,-2.46164,1835.04,0.471988,0.15708,8.88998,9.98953,1.7173,-2.45986,1834.92,0.471239,0.15708,8.875,9.97456
193.89,1.72694,-2.45893,1835.13,0.471988,0.15708,8.88998,9.98953,1.72116,-2.45716,1835.01,0.471239,0.15708,8.875,9.97456
193.9,1.7308,-2.45621,1835.22,0.471988,0.15708,8.88998,9.98953,1.72502,-2.45445,1835.1,0.471239,0.15708,8.875,9.97456
193.91,1.73465,-2.45349,1835.31,0.471988,0.15708,8.88998,9.98953,1.72887,-2.45174,1835.19,0.471239,0.15708,8.875,9.97456
193.92,1.73851,-2.45076,1835.4,0.471988,0.15708,8.88998,9.98953,1.73272,-2.44902,1835.28,0.471239,0.15708,8.875,9.97456
193.93,1.74235,-2.44803,1835.49,0.471988,0.15708,8.88998,9.98953,1.73656,-2.44629,1835.37,0.471239,0.15708,8.875,9.97456
193.94,1.7462,-2.44529,1835.58,0.471988,0.15708,8.88998,9.98953,1.7404,-2.44356,1835.46,0.471239,0.15708,8.875,9.97456
193.95,1.75004,-2.44254,1835.67,0.471988,0.15708,8.88998,9.98953,1.74424,-2.44083,1835.55,0.471239,0.15708,8.875,9.97456
193.96,1.75387,-2.43979,1835.76,0.471988,0.15708,8.88998,9.98953,1.74807,-2.43808,1835.64,0.471239,0.15708,8.875,9.97456
193.97,1.7577,-2.43703,1835.85,0.471988,0.15708,8.88998,9.98953,1.7519,-2.43533,1835.73,0.471239,0.15708,8.875,9.97456
193.98,1.76153,-2.43427,1835.94,0.471988,0.15708,8.88998,9.98953,1.75572,-2.43258,1835.82,0.471239,0.15708,8.875,9.97456
193.99,1.76535,-2.4315,1836.03,0.471988,0.15708,8.88998,9.98953,1.75954,-2.42982,1835.91,0.471239,0.15708,8.875,9.97456
194,1.76917,-2.42872,1836.12,0.471988,0.15708,8.88998,9.98953,1.76336,-2.42705,1836,0.471239,0.15708,8.875,9.97456
194.01,1.77298,-2.42594,1836.21,0.471988,0.15708,8.88998,9.98953,1.76717,-2.42428,1836.09,0.471239,0.15708,8.875,9.97456
194.02,1.77679,-2.42315,1836.3,0.471988,0.15708,8.88998,9.98953,1.77097,-2.4215,1836.18,0.471239,0.15708,8.875,9.97456
194.03,1.78059,-2.42036,1836.39,0.471988,0.15708,8.88998,9.98953,1.77477,-2.41871,1836.27,0.471239,0.15708,8.875,9.97456
194.04,1.78439,-2.41756,1836.48,0.471988,0.15708,8.88998,9.98953,1.77857,-2.41592,1836.36,0.471239,0.15708,8.875,9.97456
194.05,1.78819,-2.41475,1836.57,0.471988,0.15708,8.88998,9.98953,1.78236,-2.41313,1836.45,0.471239,0.15708,8.875,9.97456
194.06,1.79198,-2.41194,1836.66,0.471988,0.15708,8.88998,9.98953,1.78615,-2.41032,1836.54,0.471239,0.15708,8.875,9.97456
194.07,1.79576,-2.40912,1836.75,0.471988,0.15708,8.88998,9.98953,1.78994,-2.40752,1836.63,0.471239,0.15708,8.875,9.97456
194.08,1.79955,-2.4063,1836.84,0.471988,0.15708,8.88998,9.98953,1.79371,-2.4047,1836.72,0.471239,0.15708,8.875,9.97456
194.09,1.80332,-2.40347,1836.93,0.471988,0.15708,8.88998,9.98953,1.79749,-2.40188,1836.81,0.471239,0.15708,8.875,9.97456
194.1,1.8071,-2.40063,1837.02,0.471988,0.15708,8.88998,9.98953,1.80126,-2.39905,1836.9,0.471239,0.15708,8.875,9.97456
194.11,1.81086,-2.39779,1837.11,0.471988,0.15708,8.88998,9.98953,1.80503,-2.39622,1836.99,0.471239,0.15708,8.875,9.97456
194.12,1.81463,-2.39494,1837.2,0.471988,0.15708,8.88998,9.98953,1.80879,-2.39338,1837.08,0.471239,0.15708,8.875,9.97456
194.13,1.81839,-2.39209,1837.29,0.471988,0.15708,8.88998,9.98953,1.81255,-2.39054,1837.17,0.471239,0.15708,8.875,9.97456
194.14,1.82214,-2.38923,1837.38,0.471988,0.15708,8.88998,9.98953,1.8163,-2.38769,1837.26,0.471239,0.15708,8.875,9.97456
194.15,1.82589,-2.38637,1837.47,0.471988,0.15708,8.88998,9.98953,1.82005,-2.38483,1837.35,0.471239,0.15708,8.875,9.97456
194.16,1.82964,-2.38349,1837.56,0.471988,0.15708,8.88998,9.98953,1.82379,-2.38197,1837.44,0.471239,0.15708,8.875,9.97456
194.17,1.83338,-2.38062,1837.65,0.471988,0.15708,8.88998,9.98953,1.82753,-2.3791,1837.53,0.471239,0.15708,8.875,9.97456
194.18,1.83712,-2.37773,1837.74,0.471988,0.15708,8.88998,9.98953,1.83127,-2.37623,1837.62,0.471239,0.15708,8.875,9.97456
194.19,1.84085,-2.37485,1837.83,0.471988,0.15708,8.88998,9.98953,1.835,-2.37335,1837.71,0.471239,0.15708,8.875,9.97456
194.2,1.84458,-2.37195,1837.92,0.471988,0.15708,8.88998,9.98953,1.83872,-2.37047,1837.8,0.471239,0.15708,8.875,9.97456
194.21,1.8483,-2.36905,1838.01,0.471988,0.15708,8.88998,9.98953,1.84244,-2.36757,1837.89,0.471239,0.15708,8.875,9.97456
194.22,1.85202,-2.36614,1838.1,0.471988,0.15708,8.88998,9.98953,1.84616,-2.36468,1837.98,0.471239,0.15708,8.875,9.97456
194.23,1.85574,-2.36323,1838.19,0.471988,0.15708,8.88998,9.98953,1.84987,-2.36177,1838.07,0.471239,0.15708,8.875,9.97456
194.24,1.85945,-2.36031,1838.28,0.471988,0.15708,8.88998,9.98953,1.85358,-2.35887,1838.16,0.471239,0.15708,8.875,9.97456
194.25,1.86315,-2.35739,1838.37,0.471988,0.15708,8.88998,9.98953,1.85728,-2.35595,1838.25,0.471239,0.15708,8.875,9.97456
194.26,1.86685,-2.35446,1838.46,0.471988,0.15708,8.88998,9.98953,1.86098,-2.35303,1838.34,0.471239,0.15708,8.875,9.97456
194.27,1.87055,-2.35153,1838.55,0.471988,0.15708,8.88998,9.98953,1.86467,-2.3501,1838.43,0.471239,0.15708,8.875,9.97456
194.28,1.87424,-2.34858,1838.64,0.471988,0.15708,8.88998,9.98953,1.86836,-2.34717,1838.52,0.471239,0.15708,8.875,9.97456
194.29,1.87793,-2.34564,1838.73,0.471988,0.15708,8.88998,9.98953,1.87205,-2.34423,1838.61,0.471239,0.15708,8.875,9.97456
194.3,1.88161,-2.34269,1838.82,0.471988,0.15708,8.88998,9.98953,1.87573,-2.34129,1838.7,0.471239,0.15708,8.875,9.97456
194.31,1.88529,-2.33973,1838.91,0.471988,0.15708,8.88998,9.98953,1.8794,-2.33834,1838.79,0.471239,0.15708,8.875,9.97456
194.32,1.88896,-2.33676,1839,0.471988,0.15708,8.88998,9.98953,1.88307,-2.33539,1838.88,0.471239,0.15708,8.875,9.97456
194.33,1.89263,-2.33379,1839.09,0.471988,0.15708,8.88998,9.98953,1.88674,-2.33243,1838.97,0.471239,0.15708,8.875,9.97456
194.34,1.89629,-2.33082,1839.18,0.471988,0.15708,8.88998,9.98953,1.8904,-2.32946,1839.06,0.471239,0.15708,8.875,9.97456
194.35,1.89995,-2.32784,1839.27,0.471988,0.15708,8.88998,9.98953,1.89406,-2.32649,1839.15,0.471239,0.15708,8.875,9.97456
194.36,1.90361,-2.32485,1839.36,0.471988,0.15708,8.88998,9.98953,1.89771,-2.32351,1839.24,0.471239,0.15708,8.875,9.97456
194.37,1.90725,-2.32185,1839.45,0.471988,0.15708,8.88998,9.98953,1.90136,-2.32053,1839.33,0.471239,0.15708,8.875,9.97456
194.38,1.9109,-2.31886,1839.54,0.471988,0.15708,8.88998,9.98953,1.905,-2.31754,1839.42,0.471239,0.15708,8.875,9.97456
194.39,1.91454,-2.31585,1839.63,0.471988,0.15708,8.88998,9.98953,1.90864,-2.31454,1839.51,0.471239,0.15708,8.875,9.97456
194.4,1.91818,-2.31284,1839.72,0.471988,0.15708,8.88998,9.98953,1.91227,-2.31154,1839.6,0.471239,0.15708,8.875,9.97456
194.41,1.92181,-2.30983,1839.81,0.471988,0.15708,8.88998,9.98953,1.9159,-2.30853,1839.69,0.471239,0.15708,8.875,9.97456
194.42,1.92543,-2.3068,1839.9,0.471988,0.15708,8.88998,9.98953,1.91952,-2.30552,1839.78,0.471239,0.15708,8.875,9.97456
